Metric,ExecID,ReqID,Value
LatencyTime,2,58,16646710
ServiceTime,2,58,16059986
LatencyTime,2,59,17355232
ServiceTime,2,59,16409238
LatencyTime,2,60,17031157
ServiceTime,2,60,16189934
LatencyTime,2,61,17149290
ServiceTime,2,61,16524612
LatencyTime,2,62,18911662
ServiceTime,2,62,18360365
LatencyTime,2,63,18907554
ServiceTime,2,63,18368413
LatencyTime,2,64,16446800
ServiceTime,2,64,15899901
LatencyTime,2,65,19049936
ServiceTime,2,65,18480277
LatencyTime,2,66,17038822
ServiceTime,2,66,16347581
LatencyTime,2,67,16765118
ServiceTime,2,67,16175972
LatencyTime,2,68,18118804
ServiceTime,2,68,16836812
LatencyTime,2,69,18143471
ServiceTime,2,69,17599825
LatencyTime,2,70,16564166
ServiceTime,2,70,15924569
LatencyTime,2,71,19379255
ServiceTime,2,71,18165898
LatencyTime,2,72,19494132
ServiceTime,2,72,18899875
LatencyTime,2,73,16129153
ServiceTime,2,73,15552635
LatencyTime,2,74,15178508
ServiceTime,2,74,14653696
LatencyTime,2,75,14956146
ServiceTime,2,75,14393623
LatencyTime,2,76,17183656
ServiceTime,2,76,16596641
LatencyTime,2,77,16975306
ServiceTime,2,77,16447060
LatencyTime,2,78,21890760
ServiceTime,2,78,20460958
LatencyTime,2,79,16178426
ServiceTime,2,79,15547321
LatencyTime,2,80,19012053
ServiceTime,2,80,18499054
LatencyTime,2,81,16451387
ServiceTime,2,81,15936264
LatencyTime,2,82,15637970
ServiceTime,2,82,15149800
LatencyTime,2,83,15781949
ServiceTime,2,83,15318487
LatencyTime,2,84,15582402
ServiceTime,2,84,15116777
LatencyTime,2,85,13310647
ServiceTime,2,85,12668041
LatencyTime,2,86,17327899
ServiceTime,2,86,16875687
LatencyTime,2,87,16804012
ServiceTime,2,87,15777961
LatencyTime,2,88,14307009
ServiceTime,2,88,13708884
LatencyTime,2,89,19724965
ServiceTime,2,89,19167719
LatencyTime,2,90,16894723
ServiceTime,2,90,16355600
LatencyTime,2,91,19154440
ServiceTime,2,91,18618898
LatencyTime,2,92,16747423
ServiceTime,2,92,16230797
LatencyTime,2,93,18829431
ServiceTime,2,93,18337989
LatencyTime,2,94,18124065
ServiceTime,2,94,17564319
LatencyTime,2,95,18425423
ServiceTime,2,95,17863588
LatencyTime,2,96,19593837
ServiceTime,2,96,19057843
LatencyTime,2,97,15661557
ServiceTime,2,97,15100342
LatencyTime,2,98,17332495
ServiceTime,2,98,16782644
LatencyTime,2,99,18032640
ServiceTime,2,99,17520765
LatencyTime,2,100,22153301
ServiceTime,2,100,19871769
LatencyTime,2,101,19143302
ServiceTime,2,101,16120211
LatencyTime,2,102,14362144
ServiceTime,2,102,12918522
LatencyTime,2,103,15641538
ServiceTime,2,103,14649288
LatencyTime,2,104,18906533
ServiceTime,2,104,18352013
LatencyTime,2,105,18522935
ServiceTime,2,105,17025643
LatencyTime,2,106,15115336
ServiceTime,2,106,14530892
LatencyTime,2,107,20155373
ServiceTime,2,107,19573123
LatencyTime,2,108,17184301
ServiceTime,2,108,16596814
LatencyTime,2,109,17331763
ServiceTime,2,109,16406336
LatencyTime,2,110,15151636
ServiceTime,2,110,14577615
LatencyTime,2,111,18842541
ServiceTime,2,111,16613507
LatencyTime,2,112,15354595
ServiceTime,2,112,14787555
LatencyTime,2,113,15676543
ServiceTime,2,113,15120567
LatencyTime,2,114,16351151
ServiceTime,2,114,15807940
LatencyTime,2,115,20868067
ServiceTime,2,115,20284581
LatencyTime,2,116,18988854
ServiceTime,2,116,18403734
LatencyTime,2,117,18202040
ServiceTime,2,117,17028458
LatencyTime,2,118,18935810
ServiceTime,2,118,18328641
LatencyTime,2,119,18397941
ServiceTime,2,119,16973663
LatencyTime,2,120,19912922
ServiceTime,2,120,18467458
LatencyTime,2,121,19567456
ServiceTime,2,121,16740256
LatencyTime,2,122,17790665
ServiceTime,2,122,17228039
LatencyTime,2,123,16980872
ServiceTime,2,123,16333403
LatencyTime,2,124,17103511
ServiceTime,2,124,16538675
LatencyTime,2,125,17029860
ServiceTime,2,125,14891510
LatencyTime,2,126,18396049
ServiceTime,2,126,17866944
LatencyTime,2,127,17786701
ServiceTime,2,127,16284448
LatencyTime,2,128,20907043
ServiceTime,2,128,20241689
LatencyTime,2,129,15432085
ServiceTime,2,129,14906272
LatencyTime,2,130,21893904
ServiceTime,2,130,21335536
LatencyTime,2,131,19112159
ServiceTime,2,131,17980527
LatencyTime,2,132,16272787
ServiceTime,2,132,15743834
LatencyTime,2,133,21503695
ServiceTime,2,133,20177547
LatencyTime,2,134,16418999
ServiceTime,2,134,15795617
LatencyTime,2,135,19573466
ServiceTime,2,135,18875279
LatencyTime,2,136,16632714
ServiceTime,2,136,16062946
LatencyTime,2,137,16648523
ServiceTime,2,137,16063315
LatencyTime,2,138,16387017
ServiceTime,2,138,15803464
LatencyTime,2,139,18201690
ServiceTime,2,139,16205278
LatencyTime,2,140,15216140
ServiceTime,2,140,14674499
LatencyTime,2,141,17222273
ServiceTime,2,141,16627435
LatencyTime,2,142,16060665
ServiceTime,2,142,15539188
LatencyTime,2,143,14950405
ServiceTime,2,143,14426635
LatencyTime,2,144,17093447
ServiceTime,2,144,16592346
LatencyTime,2,145,15933877
ServiceTime,2,145,15413186
LatencyTime,2,146,18400644
ServiceTime,2,146,17852510
LatencyTime,2,147,17640536
ServiceTime,2,147,16620817
LatencyTime,2,148,16790997
ServiceTime,2,148,16237848
LatencyTime,2,149,18394463
ServiceTime,2,149,17100799
LatencyTime,2,150,19769531
ServiceTime,2,150,19152087
LatencyTime,2,151,20221553
ServiceTime,2,151,19576859
LatencyTime,2,152,19934093
ServiceTime,2,152,19258899
LatencyTime,2,153,16884842
ServiceTime,2,153,16154213
LatencyTime,2,154,19098404
ServiceTime,2,154,16093852
LatencyTime,2,155,18631627
ServiceTime,2,155,18043359
LatencyTime,2,156,17138415
ServiceTime,2,156,16557334
LatencyTime,2,157,16311131
ServiceTime,2,157,15678311
LatencyTime,2,158,16166459
ServiceTime,2,158,15558119
LatencyTime,2,159,16911101
ServiceTime,2,159,16039444
LatencyTime,2,160,17887938
ServiceTime,2,160,17306123
LatencyTime,2,161,15182833
ServiceTime,2,161,14579799
LatencyTime,2,162,17569096
ServiceTime,2,162,16997571
LatencyTime,2,163,16416993
ServiceTime,2,163,15760160
LatencyTime,2,164,16613674
ServiceTime,2,164,15996284
LatencyTime,2,165,17121288
ServiceTime,2,165,16574661
LatencyTime,2,166,21708650
ServiceTime,2,166,20002576
LatencyTime,2,167,22246818
ServiceTime,2,167,21652534
LatencyTime,2,168,18380473
ServiceTime,2,168,17852210
LatencyTime,2,169,14963400
ServiceTime,2,169,14364430
LatencyTime,2,170,19118023
ServiceTime,2,170,18558495
LatencyTime,2,171,17695428
ServiceTime,2,171,17088845
LatencyTime,2,172,20219409
ServiceTime,2,172,19371973
LatencyTime,2,173,19792813
ServiceTime,2,173,19129060
LatencyTime,2,174,21380219
ServiceTime,2,174,20626869
LatencyTime,2,175,18145998
ServiceTime,2,175,17481036
LatencyTime,2,176,16850491
ServiceTime,2,176,16271707
LatencyTime,2,177,20621600
ServiceTime,2,177,18859420
LatencyTime,2,178,14800113
ServiceTime,2,178,14246253
LatencyTime,2,179,18808244
ServiceTime,2,179,17140388
LatencyTime,2,180,15610038
ServiceTime,2,180,15040006
LatencyTime,2,181,21699930
ServiceTime,2,181,21150140
LatencyTime,2,182,17223102
ServiceTime,2,182,16598545
LatencyTime,2,183,15328046
ServiceTime,2,183,14791167
LatencyTime,2,184,16651024
ServiceTime,2,184,16177856
LatencyTime,2,185,18760985
ServiceTime,2,185,16255544
LatencyTime,2,186,17657758
ServiceTime,2,186,17091415
LatencyTime,2,187,19119408
ServiceTime,2,187,17509541
LatencyTime,2,188,22698295
ServiceTime,2,188,20294594
LatencyTime,2,189,20127383
ServiceTime,2,189,19186327
LatencyTime,2,190,23569296
ServiceTime,2,190,22842587
LatencyTime,2,191,34779857
ServiceTime,2,191,20405777
LatencyTime,2,192,22980087
ServiceTime,2,192,22275517
LatencyTime,2,193,21317815
ServiceTime,2,193,20035983
LatencyTime,2,194,16239087
ServiceTime,2,194,15722869
LatencyTime,2,195,18000854
ServiceTime,2,195,17472108
LatencyTime,2,196,16984969
ServiceTime,2,196,16490918
LatencyTime,2,197,14958566
ServiceTime,2,197,14397981
LatencyTime,2,198,19993530
ServiceTime,2,198,17462025
LatencyTime,2,199,17981950
ServiceTime,2,199,14927341
ResolveSharedResourcesTime,2,0,0
ForkingTime,2,0,0
RestoreResourcesTime,2,0,0
SwitchRestoreContinueTime,2,0,46973000
MainEntry,3,0,2034560470531409
MainExit,3,0,2034560549807746
Ready2Serve,3,0,2034561802330156
RuntimeReadyTime,3,0,51046687
ServiceTime,3,0,18434463
LatencyTime,3,0,69481150
