Metric,ExecID,ReqID,Value
ServiceTime,2,181,15526572
LatencyTime,2,182,15007929
ServiceTime,2,182,14462647
LatencyTime,2,183,16467194
ServiceTime,2,183,15925481
LatencyTime,2,184,17361308
ServiceTime,2,184,16757926
LatencyTime,2,185,17009838
ServiceTime,2,185,15457771
LatencyTime,2,186,16777596
ServiceTime,2,186,16208817
LatencyTime,2,187,16546751
ServiceTime,2,187,15875417
LatencyTime,2,188,18198060
ServiceTime,2,188,17608574
LatencyTime,2,189,16919566
ServiceTime,2,189,16333036
LatencyTime,2,190,18729858
ServiceTime,2,190,17852140
LatencyTime,2,191,18916518
ServiceTime,2,191,18442686
LatencyTime,2,192,16269388
ServiceTime,2,192,15783447
LatencyTime,2,193,16953020
ServiceTime,2,193,16427076
LatencyTime,2,194,14865466
ServiceTime,2,194,14460433
LatencyTime,2,195,13336486
ServiceTime,2,195,12816926
LatencyTime,2,196,17643648
ServiceTime,2,196,16487489
LatencyTime,2,197,20493651
ServiceTime,2,197,19933636
LatencyTime,2,198,14617583
ServiceTime,2,198,14129212
LatencyTime,2,199,20859139
ServiceTime,2,199,20326419
ResolveSharedResourcesTime,2,0,0
ForkingTime,2,0,0
RestoreResourcesTime,2,0,0
SwitchRestoreContinueTime,2,0,27644000
MainEntry,3,0,1434857136256582
MainExit,3,0,1434857201427175
Ready2Serve,3,0,1434858267692892
RuntimeReadyTime,3,0,25836875
ServiceTime,3,0,139636698
LatencyTime,3,0,165473573
LatencyTime,3,1,19949646
ServiceTime,3,1,18430901
LatencyTime,3,2,17192819
ServiceTime,3,2,16051562
LatencyTime,3,3,18510378
ServiceTime,3,3,17604678
LatencyTime,3,4,15191661
ServiceTime,3,4,14532833
LatencyTime,3,5,19547637
ServiceTime,3,5,18819323
LatencyTime,3,6,17625703
ServiceTime,3,6,16620280
LatencyTime,3,7,21218744
ServiceTime,3,7,18628865
LatencyTime,3,8,14439225
ServiceTime,3,8,13620376
LatencyTime,3,9,14633478
ServiceTime,3,9,13669853
LatencyTime,3,10,19582926
ServiceTime,3,10,18852936
LatencyTime,3,11,19234189
ServiceTime,3,11,18593714
LatencyTime,3,12,16608442
ServiceTime,3,12,15819909
LatencyTime,3,13,17004552
ServiceTime,3,13,16436995
LatencyTime,3,14,18171222
ServiceTime,3,14,17581910
LatencyTime,3,15,15146470
ServiceTime,3,15,14259371
LatencyTime,3,16,16768497
ServiceTime,3,16,16035490
LatencyTime,3,17,16482305
ServiceTime,3,17,15841990
LatencyTime,3,18,16075596
ServiceTime,3,18,15544771
LatencyTime,3,19,16423200
ServiceTime,3,19,15730655
LatencyTime,3,20,16008297
ServiceTime,3,20,15397121
LatencyTime,3,21,15443143
ServiceTime,3,21,14691651
LatencyTime,3,22,16159393
ServiceTime,3,22,15481365
LatencyTime,3,23,18297756
ServiceTime,3,23,17727562
LatencyTime,3,24,18902721
ServiceTime,3,24,18290305
LatencyTime,3,25,17756566
ServiceTime,3,25,17146458
LatencyTime,3,26,21129332
ServiceTime,3,26,20504244
LatencyTime,3,27,20330946
ServiceTime,3,27,19677996
LatencyTime,3,28,15859523
ServiceTime,3,28,14882677
LatencyTime,3,29,15076450
ServiceTime,3,29,14383818
LatencyTime,3,30,17699111
ServiceTime,3,30,16479180
LatencyTime,3,31,16850447
ServiceTime,3,31,15927249
LatencyTime,3,32,15705756
ServiceTime,3,32,13699950
LatencyTime,3,33,16541744
ServiceTime,3,33,15880393
LatencyTime,3,34,18288661
ServiceTime,3,34,17762055
LatencyTime,3,35,14910031
ServiceTime,3,35,14408999
LatencyTime,3,36,14699954
ServiceTime,3,36,13165268
LatencyTime,3,37,16285781
ServiceTime,3,37,15748560
LatencyTime,3,38,17408065
ServiceTime,3,38,16838817
LatencyTime,3,39,16923800
ServiceTime,3,39,16369032
LatencyTime,3,40,16596726
ServiceTime,3,40,16130500
LatencyTime,3,41,20986812
ServiceTime,3,41,20303813
LatencyTime,3,42,18459766
ServiceTime,3,42,17778795
LatencyTime,3,43,18999605
ServiceTime,3,43,17777892
LatencyTime,3,44,18776321
ServiceTime,3,44,18170903
LatencyTime,3,45,15951448
ServiceTime,3,45,14951006
LatencyTime,3,46,17560202
ServiceTime,3,46,15920959
LatencyTime,3,47,17095242
ServiceTime,3,47,16427855
LatencyTime,3,48,18687800
ServiceTime,3,48,18029096
LatencyTime,3,49,14304889
ServiceTime,3,49,13477038
LatencyTime,3,50,14847670
ServiceTime,3,50,13328921
LatencyTime,3,51,18139079
ServiceTime,3,51,17569150
