Metric,ExecID,ReqID,Value
ServiceTime,2,16,30139164
LatencyTime,2,17,28930179
ServiceTime,2,17,28555916
LatencyTime,2,18,37278140
ServiceTime,2,18,36470391
LatencyTime,2,19,25000607
ServiceTime,2,19,24623153
LatencyTime,2,20,30738721
ServiceTime,2,20,30104681
LatencyTime,2,21,30493935
ServiceTime,2,21,30010195
LatencyTime,2,22,25916832
ServiceTime,2,22,25237776
LatencyTime,2,23,24666602
ServiceTime,2,23,24191584
LatencyTime,2,24,23787286
ServiceTime,2,24,23402918
LatencyTime,2,25,26963844
ServiceTime,2,25,26317798
LatencyTime,2,26,22245474
ServiceTime,2,26,21636457
LatencyTime,2,27,23889409
ServiceTime,2,27,23364979
LatencyTime,2,28,22836373
ServiceTime,2,28,22456812
LatencyTime,2,29,22044361
ServiceTime,2,29,21692030
LatencyTime,2,30,29294275
ServiceTime,2,30,28839260
LatencyTime,2,31,22709085
ServiceTime,2,31,22305650
LatencyTime,2,32,25070055
ServiceTime,2,32,24616842
LatencyTime,2,33,25915568
ServiceTime,2,33,25242292
LatencyTime,2,34,25128460
ServiceTime,2,34,24474125
LatencyTime,2,35,26228891
ServiceTime,2,35,25743146
LatencyTime,2,36,25575138
ServiceTime,2,36,25103437
LatencyTime,2,37,22065309
ServiceTime,2,37,21614136
LatencyTime,2,38,21793993
ServiceTime,2,38,21395649
LatencyTime,2,39,26173760
ServiceTime,2,39,25646286
LatencyTime,2,40,25474130
ServiceTime,2,40,24930239
LatencyTime,2,41,28855548
ServiceTime,2,41,28373237
LatencyTime,2,42,30362098
ServiceTime,2,42,29900499
LatencyTime,2,43,29085137
ServiceTime,2,43,28653472
LatencyTime,2,44,26105523
ServiceTime,2,44,25451836
LatencyTime,2,45,27192255
ServiceTime,2,45,26305145
LatencyTime,2,46,28609536
ServiceTime,2,46,28147538
LatencyTime,2,47,28402524
ServiceTime,2,47,27817202
LatencyTime,2,48,26989495
ServiceTime,2,48,26416530
LatencyTime,2,49,23026401
